imdb_id,runtime,budget,reveune,ratings
tt1854564,106,90000000,174578751,5.8
tt1981115,112,170000000,644571402,6.9
tt1392190,120,150000000,378858340,8.1
tt1772230,125,30000000,108348,5.8
tt1560985,83,1000000,101758490,4.2
tt0383010,92,30000000,54819301,5.0
tt0837562,91,85000000,358375603,7.1
tt1645170,83,65000000,179379533,6.4
tt1586265,110,40000000,79700000,5.7
tt0100129,90,5000000,485772,5.5
tt1877589,180,1200000,2400000,4.7
tt2016940,105,25000000,2054941,6.1
tt1572315,92,20000000,47241945,4.8
tt1921064,105,130000000,117831631,5.5
tt1706593,84,15000000,145000000,7.0
tt1617661,124,176000003,183987723,5.3
tt1410063,145,94000000,95311434,7.6
tt1705772,149,6100000,28000000,7.5
tt1496380,141,470000,3800000,7.9
tt0052583,98,1140000,3745000,6.6
tt1855199,109,7000000,48126384,7.6
tt1937339,124,3550000,48000000,7.8
tt1623288,90,60000000,107139399,7.0
tt1701210,130,40000000,5446000,6.7
tt1675434,112,13000000,426480871,8.5
tt0119517,100,5000000,4710749,6.3
tt0838280,172,1,1,9.2
tt1509651,142,500000,15000000,5.1
tt1426329,92,10000000,1585582,6.2
tt1524137,109,25000000,63100000,6.5
tt1327194,101,25000000,99357138,6.5
tt0431021,92,14000000,85446075,5.9
tt0217107,93,200000,1160268,4.1
tt1915581,110,7000000,167221571,6.1
tt2017020,105,105000000,347434178,5.3
tt1366365,93,20000000,16863583,4.9
tt1687901,107,4798235,209696,6.5
tt1860353,96,135000000,282570682,6.4
tt1762399,87,80000000,126546518,5.2
tt1602613,90,4800000,10337387,5.7
tt0889061,100,300,300,6.3
tt0107130,104,12000000,1703282,7.1
tt0094169,110,5000000,858250,5.0
tt0118577,86,10000000,45779,3.5
tt1988689,97,577450,1154901,4.8
tt1663321,93,12000000,1428291,7.0
tt0073317,118,13000000,24441725,5.3
tt1913166,99,10,10000000,4.5
tt1529567,41,5000000,4074023,6.7
tt0114536,113,25000000,6278139,4.7
tt1430615,107,40000000,24719215,6.5
tt1683921,98,2500000,3358,6.7
tt1714210,96,8000,469947,7.6
tt2025526,122,8000000,49000000,7.2
tt2752758,89,7000000,36433975,4.1
tt0268711,110,3000000,3098924,4.3
tt1839596,159,10920000,19660000,7.7
tt2082513,143,2,9,7.5
tt0114666,99,14000000,5780000,5.0
tt1334104,140,1200000,2100000,5.1
tt1433822,82,17000000,9627492,4.1
tt1714209,127,10000000,303877,4.5
tt0109368,95,8500000,250993,6.1
tt1695800,160,385320,1120000,8.3
tt1298649,98,68000000,68267862,5.7
tt0050379,152,4100000,20000000,5.9
tt1731141,114,110000000,125537191,6.6
tt1649419,113,42000000,180274123,7.6
tt1277953,93,145000000,746921274,6.8
tt2112999,62,250000,1000000,8.4
tt1336608,123,75000000,59418613,5.9
tt1536048,119,15000000,868439,6.3
tt2012665,90,5000000,1189612,4.9
tt1351685,114,195000000,197687603,6.2
tt1441952,107,5000000,34564651,6.8
tt0120042,70,130000,1596,7.0
tt1446192,97,145000000,306941670,7.3
tt2097245,122,5000000,13645556,5.8
tt1422136,99,4000000,25345000,6.2
tt2070649,125,2200000,31500000,8.1
tt1592525,95,20000000,32204030,6.1
tt1859650,111,17000000,73244881,6.3
tt0025617,85,947000,1120000,6.6
tt0244504,104,1900000,2070806,6.9
tt1496422,107,12500000,1353868,5.8
tt1582507,101,6900000,44287131,5.6
tt1922777,110,3000000,77712439,6.8
tt1615065,131,45000000,82966152,6.5
tt1588334,83,10000000,4417580,6.5
tt2109184,95,5000000,142817992,4.6
tt1905041,130,160000000,788679850,7.1
tt0084273,96,50091,112940,5.8
tt1371111,172,102000000,130482868,7.4
tt1748122,94,16000000,68263166,7.8
tt1840417,96,6000000,13231461,7.0
tt0337692,137,25000000,8784318,6.1
tt0248216,151,350000,6100000,5.0
tt1265971,115,799634,3036326,5.6
tt0037465,154,2995000,2000000,6.4
tt1602472,91,8000000,1653792,6.0
tt1920849,87,3000000,11947954,5.3
tt2125435,93,1800000,21107746,7.3
tt1996264,85,850000,1243961,6.0
tt1132449,94,26350000,1576687,4.8
tt1990314,85,2500000,3325038,7.1
tt1862079,85,750000,4007792,7.0
tt1770734,101,6300000,419953,6.2
tt2063781,85,500000,376597,6.8
tt1742336,90,125000,3200000,6.7
tt1918887,169,510000,2700000,4.9
tt1976608,93,500000,845188,6.9
tt1849718,174,11097000,49028000,6.9
tt1659337,102,13000000,33400000,8.0
tt0800164,83,800000,966214,5.4
tt1065073,164,4000000,44349000,7.9
tt1640711,97,12468389,29007412,5.7
tt1800741,99,33000000,140470746,6.4
tt1549589,96,4000000,911466,5.6
tt2076176,148,27563396,29193330,6.9
tt0070743,90,100000,1078000,4.9
tt2016894,133,12000000,51000000,5.5
tt0088199,88,150,9,4.5
tt1440732,102,9000000,8303261,5.3
tt1725795,168,16000000,98900000,6.2
tt1206483,93,73476,134906,5.2
tt1682180,99,12000000,12077441,6.8
tt2042568,105,11000000,32935319,7.5
tt1959490,139,125000000,362637473,5.8
tt1602620,127,8900000,19839492,7.9
tt1931533,110,15000000,19422261,7.2
tt1126590,105,10000000,28883511,7.0
tt1340138,126,155000000,440603537,6.4
tt1860152,87,4141459,201607,6.0
tt1411250,119,38000000,98337295,6.4
tt1232200,116,70000000,58058367,5.5
tt1100089,134,24000000,12096300,7.0
tt1869716,116,6500000,2401510,6.8
tt1907668,138,31000000,161772375,7.3
tt1321511,104,30000000,4861022,5.7
tt0094813,94,5000000,807947,5.1
tt1931435,90,35000000,21819348,5.6
tt0113463,139,14000000,2474000,5.7
tt1333125,90,6000000,32438988,4.3
tt0454876,127,120000000,609016565,7.9
tt1307068,101,10000000,9636289,6.7
tt1876451,116,14000000,24637469,5.7
tt1047540,104,25000000,119772232,6.0
tt0116985,88,500000,431326,6.6
tt1276419,137,8000000,7594693,7.5
tt1651118,207,2000000,393816,7.7
tt0108320,99,10500000,123509,6.5
tt0206200,135,4000000,400000,6.4
tt0373051,93,45000000,101702060,5.8
tt1616195,137,35000000,84606030,6.5
tt0099039,102,855,855810,5.0
tt1758830,134,35000000,88058786,6.2
tt1603257,90,3000000,3010,4.7
tt2035599,97,900000,25000,7.2
tt0119870,83,137731,1778391,4.6
tt0077249,88,750,703,6.1
tt1726589,100,930000,30905,5.6
tt1542482,113,6200000,4820000,6.7
tt2088012,110,4160000,34000000,7.1
tt2109248,165,210000000,1091405097,5.6
tt1510907,97,250000,23859,6.7
tt1767382,85,2000000,13101672,5.2
tt0399854,111,3000000,13954476,6.5
tt1690953,98,76000000,970761885,7.4
tt1684233,99,8500000,9747,6.1
tt1899353,101,1100000,4105187,7.6
tt1712170,101,45000000,30353232,5.1
tt0094783,95,8000000,784990,6.1
tt1945062,102,2500000,3003,4.8
tt1473832,123,35000000,211952420,6.5
tt1810861,96,22361,721651,5.6
tt1566501,145,12000000,9622846,6.5
tt1934234,127,6453637,1800000,7.3
tt1979320,123,38000000,90247624,8.1
tt2132285,90,15000000,19145732,5.6
tt1234721,102,120000000,242688965,6.2
tt2053425,123,15400000,25762027,7.5
tt1817273,140,15000000,35485608,7.3
tt1441395,108,13300000,5380251,6.3
tt1258972,96,15000000,15608545,5.4
tt1667310,95,12000000,66351,6.3
tt1790885,157,40000000,132820716,7.4
tt1699745,120,11180,24591,6.0
tt1867093,90,12000000,2521,5.6
tt1235522,109,56000000,19701164,6.2
tt0093980,91,4000000,743445,5.4
tt0034856,82,205000,3355000,6.4
tt0119746,93,2000000,458815,6.0
tt2137992,100,8456800,5750000,5.5
tt1716777,114,16000000,12434778,7.1
tt1291150,101,125000000,477200000,5.8
tt1621767,153,400000,2000000,6.1
tt2395427,141,280000000,1405035767,7.3
tt2096672,110,40000000,169837010,5.6
tt1418377,92,65000000,71154592,5.1
tt1843866,136,170000000,714766572,7.7
tt2288121,80,4000000,9938268,4.4
tt0074225,95,12000000,887000,5.5
tt1372686,123,7700000,1072602,6.1
tt2215719,93,12000000,32726956,5.8
tt1951264,146,130000000,847423452,7.5
tt1566637,85,180000,175742,4.6
tt2321517,99,6000000,4588176,5.4
tt1723642,105,50000000,48600000,5.5
tt1090634,80,150,250,6.1
tt1872181,142,200000000,705717432,6.6
tt2077833,143,6700000,31000000,5.7
tt1587310,97,180000000,758539785,7.0
tt1531901,118,10000000,89237,6.5
tt1753722,108,2000000,1620436,7.4
tt0478970,117,130000000,518602163,7.3
tt2103217,89,6000000,31081,6.1
tt2106476,115,3800000,16800000,8.3
tt1403214,120,3600000,24267,7.1
tt1935179,130,10000000,21587700,7.4
tt1731697,101,1500000,1165882,5.1
tt0066826,115,6900000,6530000,6.4
tt2246595,106,3,1,5.1
tt2345561,130,120000,130000,7.1
tt1979388,93,175000000,331926147,6.7
tt1954352,95,13000000,1832541,5.9
tt0993846,180,100000000,392000694,8.2
tt2002718,107,12000000,15008161,5.6
tt1711425,93,13000000,48065672,5.8
tt1211956,115,50000000,122915111,6.7
tt1213663,109,20000000,46089287,7.0
tt0091613,111,2000000,1301121,5.8
tt0144178,92,2000000,7,6.5
tt0019195,89,337,551,7.3
tt2193215,117,25000000,71009334,5.3
tt0083193,144,5000000,2028612,7.5
tt0453562,128,40000000,95020213,7.5
tt1245492,107,32000000,126041322,6.6
tt1532958,110,20000000,16549477,5.0
tt2191701,100,80000000,246984278,5.4
tt2053463,106,30000000,63372757,7.1
tt1535109,134,55000000,95000000,7.8
tt1288558,91,17000000,97542952,6.5
tt2024432,111,35000000,173965010,5.7
tt1951261,100,103000000,362000072,5.8
tt1229340,119,50000000,173649015,6.3
tt2294629,102,150000000,1274219009,7.5
tt1985966,95,78000000,248384621,6.4
tt1559547,124,60000000,60052138,6.1
tt2097307,100,2000000,14400000,6.1
tt2292959,99,250000,56825,3.8
tt1650048,168,9500000,12250,7.7
tt2328813,170,7000000,1310673,6.7
tt1706620,126,39200000,86758912,7.1
tt2018086,95,3512454,115860,6.5
tt0043116,92,2115000,2039000,6.2
tt0417736,92,300000,166000,6.0
tt2103267,100,16000000,318982,6.2
tt2318405,104,11000000,7200000,6.1
tt1786751,101,5000000,40400,6.6
tt2304655,136,7000000,16000000,7.1
tt0040597,80,784170,834332,6.9
tt2404311,111,30000000,36894225,6.3
tt0027690,103,1119000,2019000,5.7
tt0248547,136,70000,180000,8.2
tt1728986,155,12,17,5.5
tt1702439,115,28000000,97594140,6.7
tt0089823,84,3000,500000,5.0
tt0084132,140,46000000,5200000,2.5
tt1866249,98,1000000,9138338,7.2
tt1239444,85,50000,200000,5.1
tt0030989,102,1374000,2736000,6.7
tt1981677,112,17000000,115350426,7.2
tt2304517,87,500000,500000,3.1
tt0105078,82,11000000,1659542,5.4
tt1695765,73,1,2755584,6.7
tt2126362,86,100000,95000,5.6
tt1413495,106,35000000,13785015,5.7
tt2357129,128,12000000,35931410,5.9
tt2612156,110,50000,300000,7.3
tt1109624,95,55000000,259207227,7.2
tt0857190,112,3730500,6294161,6.1
tt0848537,102,100000000,268426634,6.7
tt2234155,119,58000000,44000000,6.3
tt0359950,114,90000000,188133322,7.3
tt0249516,87,65000000,73706,1.6
tt2334879,131,150000000,205366737,6.4
tt2302755,120,70000000,161025640,6.5
tt2199711,147,17000000,51000000,8.2
tt0106505,90,13000000,2570145,5.1
tt1934269,84,500000,116207,7.0
tt1954470,320,1400000,4100000,8.2
tt2168910,144,6400000,18800000,6.3
tt1758595,113,15000000,21766271,5.5
tt2015381,121,170000000,773328629,8.0
tt0128214,94,300000,40542,5.2
tt2181931,133,2840000,11620000,7.8
tt1496729,153,780000,1040344,8.6
tt1904996,118,35000000,46216641,6.2
tt1356878,61,250000,1950000,7.5
tt2103281,130,170000000,710644566,7.6
tt1291580,118,23000000,15600000,7.0
tt2278388,99,30000000,174600318,8.1
tt2244376,104,11178,34659,7.0
tt2145258,85,10,5,4.1
tt2131698,107,8000000,42330,6.6
tt1396226,127,13000000,18295,7.4
tt1764625,90,10500000,23000000,5.9
tt1441951,98,11000000,59520298,6.8
tt2094766,115,125000000,240000000,5.7
tt2101441,94,5000000,31724284,5.3
tt2307094,26,2000,500,6.4
tt1659343,114,11500000,1402307,5.0
tt2310332,144,250000000,956019788,7.4
tt1780762,89,2000000,58510,4.8
tt1763264,86,2900000,74918,6.0
tt2299842,104,103000,3623330,7.2
tt1538403,130,60000000,90565421,5.9
tt2375605,115,1000000,444575,8.2
tt2226666,132,2006871,7040609,3.0
tt2196254,140,3,30,7.5
tt0790628,100,30000000,27437881,5.9
tt0831387,123,160000000,529076069,6.4
tt1854236,116,5500000,10016934,6.5
tt1816518,78,12516654,8109160,7.9
tt2247692,87,2500000,33400000,5.0
tt2316204,122,97000000,232380243,6.4
tt1932767,93,6000000,1066471,7.4
tt2277860,97,200000000,1028570889,7.3
tt1656186,96,35000000,2106557,5.5
tt2082197,155,4437508,2804874,8.1
tt1433811,115,10000000,3428048,7.5
tt2058107,116,18000000,22309223,7.1
tt1877832,131,250000000,747862775,8.0
tt1230215,112,20000000,610792,6.0
tt0098674,151,1200000,100000,7.7
tt2363047,122,400000,500000,7.4
tt1758795,104,1500000,3566225,5.8
tt2229208,120,1950000,2000000,4.9
tt2355765,146,453500,3260000,6.6
tt1821549,115,12000000,17654912,7.7
tt2106741,108,12000000,117629,6.6
tt1967545,111,18000000,20275812,6.9
tt1954701,88,300000,2750275,7.4
tt1951265,123,125000000,752100229,6.6
tt1951266,137,160000000,653428261,6.5
tt0407230,138,7000000,2866324,6.3
tt0151150,162,6900000,15000000,6.1
tt1562873,92,2000000,3423685,4.8
tt2023587,100,15000000,146497771,6.2
tt2209418,108,3000000,11176469,7.9
tt1327773,132,25000000,115922175,7.2
tt1826660,100,2800000,13218980,6.4
tt0065166,95,99000,1200000,5.4
tt1857842,93,500000,1000000,5.9
tt2091473,106,15000000,8138788,6.6
tt1939659,100,30000000,82394288,5.9
tt2371486,96,3500000,7339398,6.7
tt2157186,120,1300000,1530000,5.0
tt1980209,130,25000000,86175291,6.4
tt2389344,125,22361,5876918,6.4
tt0882977,112,35000000,42930462,6.4
tt0353496,150,18000,700000,8.6
tt0369610,124,150000000,1513528810,7.0
tt1272878,109,61000000,131940411,6.7
tt1893256,100,20000000,8352885,6.2
tt2404463,117,43000000,158674180,6.6
tt2369135,130,66000000,203277636,6.5
tt1679335,92,125000000,344448549,6.5
tt2011159,83,13200000,53830415,5.6
tt1204975,105,28000000,134402450,6.6
tt1205537,105,60000000,50549107,6.2
tt1490017,100,60000000,469160692,7.8
tt1631867,113,178000000,370541256,7.9
tt1837709,118,60000000,30800231,6.2
tt0443769,78,500000,700000,4.1
tt1946347,94,40000000,10079201,5.2
tt2333784,127,90000000,206172544,6.1
tt1885300,90,1500000,1938,6.4
tt1723121,110,37000000,269994119,7.0
tt1457767,112,13000000,318000141,7.5
tt2243537,86,2500000,60141683,5.0
tt2239866,102,1791280,2035311,5.3
tt2585562,127,240000,2800000,8.0
tt1925431,97,20000000,4636169,5.6
tt1781784,86,225000,111300,7.5
tt2267968,95,145000000,521170825,7.1
tt0028755,61,10000,1800000,4.2
tt2488496,136,245000000,2068223624,7.9
tt2363213,120,6500000,3721345,5.9
tt2140373,125,35000000,112544580,7.5
tt2368672,89,19700000,30000000,7.1
tt2178508,139,5,27,4.0
tt1667852,136,1260000,4700000,4.8
tt1766044,100,200000,486937,7.0
tt2309220,103,320000,2333,6.1
tt0018618,85,290000,596000,6.0
tt2062575,115,4620000,2395000,6.8
tt1821682,122,567000,2930000,8.1
tt2187153,165,11000000,28000000,7.8
tt1742334,110,35000000,17508518,5.7
tt1814621,107,13000000,18000000,5.7
tt2243389,90,5000000,11724119,5.6
tt2387433,97,3500000,25174316,6.3
tt2084989,96,100000,444098,6.7
tt2281587,112,50000000,80383290,6.4
tt1712261,115,20000000,12639297,6.3
tt2034139,88,5000000,15179302,4.0
tt2167202,90,18000000,10501938,4.4
tt1392214,153,46000000,122126687,8.1
tt2364841,91,30000000,62616646,5.6
tt2387559,105,26000000,51164106,6.4
tt2473510,88,10000000,78096553,4.6
tt2083355,123,17000000,71625195,6.7
tt2564144,161,120000,885000,8.2
tt2145803,149,730000,2010000,7.7
tt1528100,150,140000000,268031828,6.0
tt1727388,103,4600000,23198652,7.4
tt0944114,90,1400000,435000,5.6
tt2258337,145,5990000,19450000,7.7
tt1305797,155,26400000,62000000,7.1
tt1819022,132,120,2,7.3
tt2243629,92,212,69,7.9
tt1765729,102,6500000,6969292,2.7
tt2013293,126,30000000,117932401,7.8
tt2576852,137,49300000,24186232,8.0
tt2567370,117,190000,62000,6.4
tt2096673,94,175000000,857611174,8.2
tt1661199,105,95000000,543514353,6.9
tt1680306,155,700000,3890000,7.0
tt0463622,165,680000,1800000,7.1
tt2398143,100,4615385,4346138,7.3
tt2459022,105,2200000,208000000,6.3
tt1691917,91,50000000,219788712,5.7
tt1922685,99,10000000,1034589,5.9
tt0451089,130,170000,400000,6.2
tt0790636,117,5000000,55198285,8.0
tt2278871,179,4300000,10165694,7.7
tt1951181,117,16000000,5867686,6.6
tt1798709,126,23000000,47351251,8.0
tt2258583,150,1000000,2000000,5.1
tt1322269,121,25000000,74188937,7.2
tt1924396,124,13500000,19255873,7.8
tt2017038,106,9000000,6108720,6.9
tt2177771,118,70000000,154984035,6.1
tt2404461,130,11000000,10631747,7.8
tt1634003,106,22000000,24000000,6.5
tt1985949,97,73000000,349779543,6.3
tt2407826,150,500000,1550000,3.7
tt1600196,106,12600000,19054534,7.1
tt0455944,132,55000000,192330738,7.2
tt1985019,97,4900000,2159041,6.3
tt1609479,91,5000000,75143,6.3
tt1935074,92,30000,31000,7.3
tt0816692,169,165000000,675120017,8.6
tt1840309,139,85000000,288747895,6.7
tt2209764,119,100000000,103039258,6.3
tt2294677,93,1000000,2963902,6.7
tt1714206,95,2500000,6854611,7.1
tt1524575,91,13000000,1784763,5.0
tt2388715,104,5000000,44030246,6.5
tt2333804,107,8500000,770706,6.1
tt1981107,105,33000000,9494789,7.1
tt2345737,103,12250000,2295423,6.4
tt2382396,118,4000000,2365467,6.9
tt1972571,121,15000000,31554855,6.8
tt1911644,94,13000000,68572378,6.7
tt2184339,86,3000000,89328627,5.7
tt1964418,130,190000000,209154322,6.4
tt2224004,95,7000000,6147,6.2
tt2337650,90,500,500,7.7
tt2592500,90,2000000,11666088,6.4
tt0110289,117,2700000,4635143,6.6
tt2510894,89,80000000,473226958,6.7
tt2334873,98,18000000,99206215,7.3
tt2357377,120,9000000,48965210,6.6
tt2210834,117,10000000,30283,6.1
tt0293086,101,3,3,6.9
tt2094854,133,850000,1600000,6.1
tt0114296,108,22000000,12400000,6.4
tt1147521,97,4000000,14800000,6.8
tt1837703,128,28000000,8555008,6.2
tt2425542,99,1500000,193081,4.9
tt2243621,76,7000000,12400000,5.4
tt1206543,116,22000000,15400000,6.8
tt2377938,144,7100000,18000000,8.0
tt1502712,100,120000000,167977596,4.3
tt1790809,129,230000000,767451736,6.6
tt2381111,111,11000000,62076141,7.5
tt2523600,94,5000000,48125,7.0
tt1847713,113,15000000,5290,4.8
tt2366608,95,2000000,45431,5.8
tt2525596,108,3000000,6180000,6.1
tt2244697,135,28,71,3.7
tt2699290,153,2700000,3100000,4.0
tt2820852,137,190000000,1506249360,7.2
tt1408253,99,25000000,153997819,6.2
tt1800241,138,40000000,251171807,7.2
tt0383222,95,25000000,2405420,2.9
tt2171867,94,11000000,3639345,5.2
tt1164666,113,3,8,5.9
tt2101473,155,32000000,57284237,7.2
tt0365907,113,28000000,53181600,6.5
tt0787474,97,60000000,108255770,6.8
tt0092871,118,35000000,117270765,4.5
tt1791528,148,20000000,11110975,6.7
tt2403021,100,5000000,6833445,5.3
tt2635622,116,3300000,18000000,6.8
tt2483516,103,200000,1386692,5.5
tt0051500,62,50000,600000,5.1
tt2357291,102,103000000,500188435,6.3
tt1487931,85,20000000,27187375,5.7
tt0019096,57,75000,1200000,5.7
tt2592614,107,40000000,312242626,5.5
tt1876517,89,19000000,2570000,3.1
tt0468516,115,40,300,5.9
tt2402613,79,20,19,4.4
tt2140037,98,25000000,1397284,5.9
tt0342295,30,100,105,5.3
tt1171222,96,8500000,22456509,5.1
tt1425922,93,17500000,7018189,4.5
tt1621039,91,55000000,110000000,5.9
tt0088866,140,9000000,1600000,6.3
tt2051894,114,1200000,2861020,5.9
tt0107326,60,90808000,261547809,6.1
tt2469980,155,4360470,13081410,7.2
tt1464191,91,2000000,48390,6.2
tt2771372,107,6000000,3485127,6.8
tt2245084,102,165000000,652105443,7.8
tt2381249,131,150000000,682330139,7.4
tt0469021,90,4000000,9800000,6.9
tt2866778,160,833333,3166666,4.4
tt0106534,110,250000,10000,8.5
tt2358891,142,12400000,8371085,7.8
tt2786278,165,110000,270000,7.8
tt2265171,150,4500000,2627209,8.0
tt2229848,112,37000000,5500000,5.4
tt2763304,117,18000000,41412709,7.2
tt1283472,7,200,210,6.7
tt1014763,137,50000000,3324330,6.5
tt2692250,97,127000000,349424282,6.2
tt2204243,155,9,9,6.4
tt2386295,159,5,1,3.8
tt0033379,78,165000,675000,6.1
tt2402101,113,20000000,208588,6.2
tt2526660,85,22361,31307,5.4
tt2239832,105,24000000,70181428,5.8
tt1267297,99,100000000,243400000,6.0
tt0263102,85,85000,243000,7.6
tt2178470,159,7700000,46000000,7.1
tt2294449,112,50000000,188441614,7.0
tt2463288,95,15000000,59209,6.0
tt2169322,123,4881000,81350000,6.4
tt1043726,99,70000000,61279452,4.2
tt1674771,104,30000000,49263404,6.6
tt0427380,107,500000,110577,4.5
tt2555958,157,9200000,21000000,7.1
tt2660888,122,185000000,343471816,7.1
tt1309566,89,200,1000000,5.8
tt2877108,138,310000,12000000,8.4
tt1114715,152,16300000,2800000,4.9
tt2717558,120,1052753,466088,7.0
tt2179136,133,58800000,542307423,7.3
tt1747958,128,25500000,2415472,6.5
tt2359810,140,6400000,18000000,7.6
tt0093067,110,5000000,125400,6.8
tt2350496,104,1000000,4235151,7.8
tt2172934,113,28000000,52597999,6.2
tt2304771,141,35000000,27330000,7.1
tt1781922,103,5000000,54418872,6.8
tt2343793,137,28000000,1749201,6.4
tt2203308,132,1300000,16000000,7.0
tt2668134,115,30000000,17137302,6.4
tt0231477,109,150000,200000,8.1
tt2203939,109,40000000,196781193,6.0
tt2235779,98,200000,17834867,5.1
tt2172935,93,18000000,7972967,7.2
tt0361322,78,500,41,6.6
tt1091191,121,40000000,149295601,7.5
tt1924435,104,17000000,136621271,6.4
tt0273870,175,46000,500000,7.5
tt1719474,120,822000,1200000,5.5
tt2562232,119,18000000,103215094,7.7
tt2004420,96,18000000,268157400,6.3
tt2126235,98,21500000,4811525,5.7
tt2806788,140,74110,124221,6.9
tt1214961,160,440141,2640850,7.9
tt2005374,105,27220000,5496951,6.4
tt2004432,106,8000000,9630444,6.1
tt0464162,163,8,7,3.5
tt2800038,99,5000000,846704,4.3
tt2223990,109,27000000,28831145,6.8
tt0835020,6,1,1,6.1
tt1735221,103,2300000,660000,6.1
tt2554274,119,55000000,74679822,6.5
tt2717822,133,70000000,17752940,5.4
tt2671776,115,3849796,7471304,5.2
tt0119579,93,14000000,161001698,6.5
tt2572764,110,6000000,1431461,2.7
tt1966566,131,30000000,68129518,5.6
tt1638355,116,75000000,108145109,7.3
tt2312718,100,22000000,43058898,6.5
tt2654480,159,2400000,6000000,6.0
tt2295196,107,2300000,4500000,6.4
tt1726592,92,22000000,15447154,6.3
tt2224317,136,4100000,4300000,7.3
tt2112124,141,11000000,60000000,6.0
tt2431286,98,12000000,100129872,7.6
tt2404233,127,140000000,150680864,5.4
tt1872194,141,50000000,83719388,7.4
tt2084970,113,14000000,233555708,8.0
tt2404181,105,10900000,16505460,7.4
tt1390411,122,100000000,93820758,6.9
tt2356180,186,4600000,25000000,8.2
tt2397535,97,5500000,3000000,7.5
tt2379713,148,245000000,880674609,6.8
tt2802144,130,81000000,414351546,7.7
tt3062096,121,75000000,220021259,6.2
tt2357926,148,4600000,7300000,5.6
tt3063516,92,15000000,151831537,6.5
tt2975590,151,250000000,873260194,6.5
tt0092296,92,10,15,2.2
tt2319580,112,12700000,3430018,7.0
tt1663207,94,12000000,1456675,5.8
tt2345112,94,10000000,653651,6.3
tt2718492,80,2159280,10700000,7.4
tt2170299,88,9500000,7800000,6.6
tt1742044,134,40000000,67347013,6.8
tt1662293,100,3000000,1675381,4.4
tt2692904,85,2000000,4635300,7.1
tt2267998,145,61000000,369330363,8.1
tt0088192,102,2500000,700000,5.4
tt3045616,106,60000000,30418560,5.5
tt2309961,85,318000,121179,6.3
tt0115569,84,507000,1160000,6.4
tt2383068,99,4000000,9221,6.1
tt2088871,93,1800000,532269,5.5
tt0357234,76,10000,20000,8.7
tt2293640,91,74000000,1156730962,6.4
tt2378281,115,5500000,99067206,7.5
tt1479665,71,200000,2038,7.3
tt1486834,93,11000000,7847000,6.8
tt1828959,110,15,122,5.6
tt2883512,114,11000000,45967935,7.3
tt2461150,94,25000000,29200000,5.8
tt0439706,153,572,7,7.3
tt1839642,92,4000000,350006,6.2
tt2637276,115,68000000,217022588,6.3
tt1708491,132,340000,1000000,6.5
tt2855648,130,5400000,6500000,7.7
tt2322441,125,40000000,571006128,4.1
tt2106361,89,50000000,160602194,5.8
tt0107460,94,5000000,5000000,5.9
tt2996636,150,580000,1051000,3.8
tt1353810,97,200000,30000,3.6
tt3074732,85,10,11,6.8
tt3060952,79,3500000,5155325,7.2
tt2467046,110,16000000,19682924,3.1
tt1445208,114,1,1,6.0
tt1698641,81,28000000,100654149,6.2
tt2980706,83,50000000,151165787,6.0
tt0263071,92,65000,176000,7.0
tt0263211,90,118000,560000,7.5
tt2358592,136,79000,170000,8.3
tt0263743,96,44350,194300,7.6
tt0456047,88,65700,214600,8.4
tt1134817,80,98000,425000,7.0
tt0293764,74,35000,124000,5.7
tt0091908,81,850000,150000,7.3
tt2551378,138,7,12,5.0
tt2899136,137,858572,382454,4.7
tt2476154,140,5500000,47000000,4.3
tt0087461,80,3000000,4000000,4.5
tt0082003,72,865000,925000,6.9
tt2737050,95,7000000,6860853,7.3
tt1826590,100,12500000,49002684,6.1
tt2582846,125,12000000,307166834,7.7
tt1243974,105,37000000,26250020,5.4
tt1700841,83,19000000,140752617,6.2
tt2127326,80,5000,10000,8.0
tt2180411,125,50000000,212902372,5.9
tt2370244,150,6100000,12000000,5.1
tt1800246,94,8000000,26049082,6.1
tt2024469,106,50000000,222809600,7.0
tt2884018,113,15000000,12601706,6.6
tt1956620,97,40000000,126069509,5.1
tt0263080,89,32900,110750,6.7
tt2103254,97,20000000,100525432,4.9
tt2318092,103,20000000,34077920,6.3
tt3215356,151,1500000,11000000,5.7
tt0435651,94,25000000,66980456,6.5
tt2170439,108,42000000,107670357,6.3
tt1809398,137,65000000,163442937,7.2
tt2473682,84,5000000,86362372,5.0
tt1715336,99,4357373,1200000,6.5
tt1376213,99,25000000,6399,5.4
tt2436386,106,12000000,32248241,6.4
tt2978462,107,36000000,52424533,6.4
tt2452042,88,99000000,246233113,7.1
tt1976009,109,40000000,34227298,6.0
tt2713180,135,68000000,211817906,7.6
tt2224026,94,135000000,368871007,6.6
tt2279373,93,74000000,311594032,6.0
tt2980648,122,22000000,88880821,7.3
tt2726560,128,34000000,63013281,7.1
tt2262227,95,50000000,97437106,7.3
tt2275471,95,5000000,388,5.2
tt2585840,93,2200000,1444235,4.2
tt2788710,112,44000000,11305175,6.5
tt2305051,115,15000000,52501541,7.1
tt2870756,97,16800000,51029361,6.6
tt2088003,90,8500000,7500000,5.4
tt2667960,120,5500000,5000000,5.4
tt0757931,104,10000,80000,6.5
tt2870708,120,5500000,5483299,6.7
tt0152148,120,100000,100000,6.4
tt1657510,101,7500000,1359910,6.5
tt1178665,104,8000000,35991087,6.3
tt1086772,117,40000000,123494610,6.5
